,title,category
360, 보  코스피  이틀 연속 사상 최고치 경신  마감,Economic
361,현대차  코로나 로 멈췄던 중간배당 다시 시작,Economic
362,카카오  네이버 제치고 시총  위 등극 코스피 이틀 연속 최고치 마감,Economic
363,백신  차 접종자  만명 돌파 고령층 확진자도 확 줄었다,Economic
364, 나랏빚 갚자 는 기재부   무슨 소리  여당   조     조  추경 충돌 불가피,Economic
365,코스피   이틀째  사상 최고 카카오 시총  위 보 ,Economic
366,폭염에 산업용 수요 급증 전망까지 여름  전력대란  비상등,Economic
367,정부는 고점이라는데 부동산 매매심리  전월보다  p 올라,Economic
368, 속보  연일 최고치 코스피  마감,Economic
369,서울 지역 아파트 값 가장 높은 반포동   래미안 원베일리  공급 주목,Economic
370, 곰표  수제맥주 대박난 CU 이번에는  백양BYC 비엔나라거  출시,Economic
371,행안부  공공클라우드센터  추가 지정 보류,Economic
372,글로벌 왕좌 노리는 지놈앤컴퍼니  마이크로바이옴 항암제가 분수령,Economic
373, 거물 투자자  지지 얻은 비트코인   만달러 고지 넘었다,Economic
374, 속보  코스피   마감 하루 만에 최고치 경신,Economic
375, 부평역 해링턴 플레이스  오피스텔 청약마감  경쟁률 최고  대 ,Economic
376,테슬라 주가 죽쑤자 머스크의  절묘한  구두개입 타이밍,Economic
377,시장 커지고 감독 강화에 거래소마다 인력 충원 활발,Economic
378,  인플레이션 기대치에도 세대차 년대 고물가 시대 경험차 때문,Economic
379, IPO 앞둔 LG엔솔 카뱅은  중복청약  안 돼요  공모주 청약열기 식을 듯,Economic
380,LG에너지솔루션  ESG위원회 만든다   ESG경영 본격화 ,Economic
381, 메기 서  고래 된 카카오뱅크 인터넷은행 선두 굳히기 전략은,Economic
382,보름 만에  개 상장폐지 잡코인 무더기 퇴출 가속,Economic
383,한국노총  주 시간 늦추라는 재계 요구에  생떼부리기 ,Economic
384,상경 투쟁에 가격인상 까지 택배 논란  점입가경 ,Economic
385,내년도 최저임금 얼마  최임위   차 회의 민주노총 복귀,Economic
386,도심 및 관광 휴양지 인근  생활형숙박시설  관심 가네,Economic
387, 년 전기요금   상승할 것 재생에너지 확대 영향 ,Economic
388,골드만삭스가 꼽은 글로벌 재생에너지 기업은,Economic
389,규제 강화 속 틈새 투자처  눈길   구리역 더리브 드웰   일 청약접수,Economic
390,코어라인소프트  국립암센터에 폐암검진 AI 솔루션  년째 공급,Economic
391,광림 컨소시엄  이스타항공 인수 자신 국내 유일 빚이 없는 항공사 될 것 ,Economic
392,머스크 탄자니아 월가 거물까지 호재 이어진 비트코인   만원 돌파할까 ,Economic
393,민주노총  최저임금 회의 복귀  노동계 요구안은 다음주 공개,Economic
394,골드만삭스  가상자산사업 늘린다  비트코인 이어 이더리움 상품 제공,Economic
395,직방  비대면 중개 서비스 확대 메타버스 협업 툴 선보여,Economic
396, 위 등극 한신평   왕좌  내준 한기평 코로나가 뒤바꾼 신평사 서열  김은정의 기업워치 ,Economic
397,LH  올해 하반기 분양주택  만호 공급,Economic
398,제이콘텐트리  방송 영화 호재에 하반기 상승세  예약 ,Economic
399, 대우조선해양 현대중공업 결합    이상 아닌   이하 ,Economic
400,전국에서 통하는 더샵 브랜드 파워  이제는  호남시대 ,Economic
401, 펜트업 수요 잡아라 노트북시장 공략 강화하는 삼성 LG,Economic
402,이오플로우   이오패치 핵심부품 생산능력 확대한다 ,Economic
403,은행 변동형 주담대 금리  당분간 인상 없다,Economic
404,이론  당신  저축은행 중금리 대출을 모르셨군요 ,Economic
405,탈원전 떠들어도 원전 구매 더 늘었다 정책 모순 증명한셈 ,Economic
406,관광업 회복 조짐 생활형숙박 시설 관심 ,Economic
407, 수급난 이중가격 불안한 서울 전세시장,Economic
408,정부  인도 변이는 산발 사례일뿐 예방접종으로 막을 수 있다 ,Economic
409,금융당국  DSR강화 앞두고 금융권 소집 가계대출 관리 주문,Economic
410, fn마켓워치 메디안디노스틱  동물 인체진단 글로벌  플레이어  군침,Economic
411,합리적 분양가 갖춘  북구청역 푸르지오 에듀포레  금일  순위 청약접수 실시,Economic
412, 레이더M  코로나의 역설 부실채권  공급 부족에  귀한 몸  됐다,Economic
413, 제 회 스마트금융콘퍼런스 김민표 토스페이먼츠 대표  신용카드 거래 정산  일로 단축 기술전문 PG사될 것 ,Economic
414,비트코인 국내가격  천 만원대 이더리움  만원대,Economic
415,  올랐다 서학개미  테슬라 손절하고 사는 이 주식,Economic
416, 국제적 고립감  어색한 스가  G  데뷔 사진 놓고  네티즌 들끓어,Economic
417,햄 소시지에 든 식품첨가물  제대로 표시 안했다,Economic
418,DL케미칼  미국 렉스톤과 합작법인 설립해 친환경 고부가가치 접착제 시장 진출한다,Economic
419,페퍼저축은행  자산규모  분기 업계  위로  폭발적 성장 ,Economic
420, 송장 막히고 제품 발묶여  택배 파업에 e커머스  시름 ,Economic
421, OOO에 살아요 지역 따라 부동산 가치 천차만별,Economic
422, 인 모임 허용  거리두기 완화 전망에 주가 반등할 종목들,Economic
423,DSR 시행 앞두고  금융당국  선제적 가계부채 조이기,Economic
424,주택담보대출 변동금리 기준  코픽스   월과 동일,Economic
425,한화건설  부산  오시리아 메디타운  사업 수주,Economic
426,산은  토스 적금 출시 최대 연   금리,Economic
427,주택건설업체 분양 경기 기대감  역대 최고 ,Economic
428, 단독   카카오헤어샵  사모펀드 투자 유치했다,Economic
429, 억 아파트 거실   억 집과 똑같다 원베일리 에 무슨 일이  부동산 위키 ,Economic
430,공모 코인 광풍에  월 시중 통화량  조 원 역대  최대폭 ,Economic
431,알파카  세계 최초 전고체 배터리 사용 전동킥보드 개발,Economic
432,인터넷은행  뭘 믿고 돈 빌려주냐고 무기는  대안 신용평가 ,Economic
433, 백신  보폭 넓히는 한미약품  경쟁력은,Economic
434,백신 접종 확대에 고점 우려 휩싸인   게임주,Economic
435, 월 통화량 역대 최대폭 증가 청약 가상화폐 수요 급증 ,Economic
436, 년째 동결  전기요금  이번엔 오르나 정부 제동여부 촉각,Economic
437,업비트 코인 퇴출 후폭풍 이상 급등  폭탄 돌리기  현상도,Economic
438, 이슈  직설  경제 단체들  주  시간제  시행 앞두고 계도기간 요구 더 미뤄야  vs  언제까지 미루나 ,Economic
439, 단독  크래프톤  오늘 증권신고서 제출 중복 청약 가능,Economic
440,신한금융투자   천만 달러 규모 베트남 여전사 김치본드 발행,Economic
441,정부는  고점 이라는데 주택매매 심리는 비규제 지방까지 다시  꿈틀 ,Economic
442,DL케미칼   렉스텍과 합작 친환경 접착제 시장 진출,Economic
443,위기의 MG손해보험   년 만에 또 증자   억원 규모 ,Economic
444,집값 잡겠다면서  집값 그렇게 안 떨어진다 는 민주당,Economic
445,한화자산운용 신임 대표로 한두희 한화생명 전무 내정,Economic
446,코윈테크   차전지 대형사와 자동화 장비 수주 계약 체결,Economic
447,신한라이프  빅  도약 팬덤 있는 보험사 만들 것 ,Economic
448,엔지켐생명과학  구강점막염 임상 상 톱라인   분기 발표 예정 ,Economic
449, 현장메모  예견된 OTT 블랙아웃 사태  결국 고스란히 피해는 소비자 몫,Economic
450,전국이 불장 서울 경기 지방  주택 매수 심리  세졌다,Economic
451,우미건설  청라의료복합타운  서울아산병원 컨소  참여,Economic
452,엘앤케이바이오메드  전방 경추 플레이트 특허취득,Economic
453, 유동성 과식 에 질린 월가 연준에  달러 좀 그만 ,Economic
454,신한금융투자  베트남 여신전문회사 김치본드 발행 국내 증권사 최초 ,Economic
455,오영훈 의원  제주  공항 성산 안되면 정석비행장 검토 필요 ,Economic
456,HMM  서버 바이러스 공격 당해 화주  유선연락 및 재확인 당부 ,Economic
457, 뉴스큐브  어제 신규확진  명 일만에 최소 발생,Economic
458,산업은행  금리    KDB 토스적금  출시,Economic
459,김승배 부동산개발협회장  오피스텔 생숙 등 대안주거 정착 위한 정책 뒷받침돼야   부동산 ,Economic
460, 시그널  쌍방울그룹  이스타항공 정상화 자신 빚 없는 항공사 될 것 ,Economic
461,수성구 명문학군을 한걸음에   더샵 수성오클레어  맹모들 관심 사로잡아,Economic
462,금감원  일부 코인 상장 폐지 점검 감독 본격화하나,Economic
463, 코인뉴스   파죽지세  비트코인 만원 돌파 기대감 ,Economic
464,새 부동산 중개 서비스 발표한 직방 제 의 타다  사태 촉발 ,Economic
465,우수AMS   우수TMM 페어그룹과 전략적 MOU 체결,Economic
466, 투자의 창 성장주 vs 가치주 이분법을 넘어서라,Economic
467,크래프톤 카뱅 출격 중복청약 적정밸류 눈치전,Economic
468, 기신도시 주민들  LH 해체해야   국회 앞 동시 집회,Economic
469,한화건설  부선서 국내 첫 헬스케어 복합단지  오시리아 메디타운  수주,Economic
470, 레미콘값 인상 가격경쟁 막은 울산레미콘사업자협회 제재,Economic
471,온투법  호  렌딧  김성준 대표  우리는   금융  고금리 내는 중신용자 타깃 종합 ,Economic
472, 명 vs  명 백신 접종 이후  세 이상 확진 감소세 뚜렷,Economic
473,곰표 히트에 북극곰 백양 롯데껌까지 콜라보맥주 전성시대 ,Economic
474,포스트코로나 수익형 부동산 시장  생활숙박시설  주목,Economic
475,요기요 매각 본입찰  약  주일 연기,Economic
476,하이브  BTS 업고 나흘째 강세 시총  조원 웃돌아,Economic
477,카카오  플랫폼 대장   우뚝 네이버 제치고 시총  위,Economic
478,카카오 카카오커머스 합병  카카오톡 영역 확장 이익 체력 증가,Economic
479, 현장연결  질병청  올해 학원 관련 집단감염 총  건 발생 천 명 확진 ,Economic
480, 세이상 확진 지난해 연말  만명당  명 지난주  명 접종효과,Economic
481,우드맥킨지   탄소감축 목표 달성 어렵다  원자력 활용해야 ,Economic
482,금융위  DSR 강화 앞두고 금융권 소집 가계대출관리 압박,Economic
483,넷마블   마블 퓨처 레볼루션   일 상세 정보 공개,Economic
484,공공재개발 아파트 분양받으면  년간 의무 거주,Economic
485,부산  평지 브랜드 대단지   박자 갖춘 단지 청약 선호도  ,Economic
486,HMM  메일 서버 바이러스 공격당해  복구 중 ,Economic
487, 묻지마 신재생  청구서 날아온다 년 전기요금   상승 ,Economic
488,신규 변이 확진자  명 추가 델타 변이  명,Economic
489, 남혐 집게 손  불똥 튈라 네이버  광고 검수기준 상향,Economic
490,독수리처럼  전술비행  내리박자 기자는 할 말을 잃었다,Economic
491,공모 코인 광풍에 통화량 역대 최대증가,Economic
492, 업비트  전화 한통없이 상장폐지 공지  또다른 피해자 안 생기길 ,Economic
493,유유제약   억원 규모 전환사채 발행 연구개발 가속화,Economic
494,노후아파트 비율   광양   더샵 광양베이센트  신규 분양소식에 들썩,Economic
495, 이데일리N  네이버 카카오 합산 시총  조 시총  위 경쟁  치열 ,Economic
496, 흠슬라 가 부메랑으로 CB 주식전환 계획에   넘게 급락,Economic
497,변이바이러스 확진  명 추가  누적  명,Economic
498,한때   넘었던 그리스  년 만기 국채 금리 이젠 마이너스로,Economic
499, 포스트 코로나  도래하는데 도심 오피스텔 규제 언제까지 ,Economic
500,드라큘라는 있었다 얼굴 새하얗고 치아 길어지는 이 병,Economic
501,오피스텔 생활숙박이 집값폭등 막았다 대안주거 공급 늘려야 ,Economic
502, 보랏빛 자신감  내비친 성대규 신한라이프 사장,Economic
503,래미안 원베일리  실거주 의무 피했다 청약 경쟁 예고 ,Economic
504,미래에셋증권  ELW  개 종목 신규 상장,Economic
505,백신   접종한  세 이상   만명당 확진자  명 명,Economic
506,시중은행 주택대출  문턱 높이기  인터넷은행이 숨통 틔울까,Economic
507,직방  부동산 중개시장 본격 진출 공인중개사 연  만원 수익보장 ,Economic
508,공모주 중복 청약  일부터 금지 먼저 접수한 건만 배정 ,Economic
509,토스 투자하는 산업은행  토스적금 선보여,Economic
510,한예슬 전 남친 회사 디와이홀딩스는 어떤 기업 ,Economic
511, 제 회 스마트금융콘퍼런스 문효주 한결원 본부장  제로페이   개인특화 디지털정부 디지털소상공인에 방점 ,Economic
512, 광주붕괴 참사  유탄 맞은 중대재해법 건설업계  전전긍긍 ,Economic
513,주식 가상화폐 폭등할때 주택청약저축 해지율도 높았다,Economic
514,안성우 직방 대표  주년 맞아  공동중개  시작 ,Economic
515,사업용 차 사고 사망자  년 새    화물차 사망자는 제자리,Economic
516,공공재개발 아파트 분양받으면 년 의무거주해야,Economic
517,후오비코리아  거래소 자체 발행 토큰 거래종료 결정,Economic
