title,summary
세 여인,"헤르만 브로흐, 토마스 만, 프란츠 카프카와 더불어 현대 독일 문학의 기념비적 작가이자 “독일어로 쓰인 가장 훌륭한 작품”이라 평가받는 『특성 없는 남자』의 저자, 독보적인 문학 세계와 파격적이 서술 기법으로 오늘날까지 꾸준히 연구되는 문제적 소설가, 로베르트 무질의 연작 소설집.

데뷔작 『생도 퇴를레스의 혼란』, 필생의 대작이자 ‘20세기 최고의 독일 문학’으로 선정된 『특성 없는 남자』에 이르기까지, 무질은 ‘나 그리고 세계는 무엇인가?’라는 질문을 일관되게 제기하며 현대 문명과 그 수라장 속에 자리한 인간 존재를 집요하게 궁구한다.

『세 여인』에 수록된 세 편의 작품 또한 동일한 주제 의식을 공유한다. 애초에 ‘연작’을 염두에 두고 쓴 작품들은 아니지만, 혼란과 불안에 시달리는 인간 군상을, 무질만의 독특한 문체와 서사 구조를 통해 보여 준다는 점에서 충분히 공통성을 지닌다.

로베르트 무질의 작품은, 마치 인생처럼 미리 답을 준비해 두지 않은 질문의 연속이다. 그는 명확한 해답을 들려주는 대신에 물음에 물음을 거듭한다. 책은 여기서 끝나지만, 이제 당신(독자)의 삶이 전혀 새로운 방향으로 나아가고자 재촉하고 있다고, 일러 주려는 듯이."
남로당 - 상,"이병주 장편소설. '남로당'으로 상징되는 조선공산당의 역사, 그 탄생에서부터 몰락까지를 리얼하게 그린 작품이다. 남로당의 핵심이었던 실존 인물 박갑동의 증언과 각양각색의 자료를 토대로 '팩트'에다 '픽션'을 가미하여 소설로서의 재미와 사실로서의 가치를 아울러 지닌 작품이다.

소설의 주인공인 박갑동을 비롯한 등장인물은 딱 한 명을 빼고는 모조리 실제 이름으로 나온다. 유일한 예외는 '전옥희'라는 가명으로 등장하는 '미모의 이화여대 학생'이다. 나이 아흔을 훌쩍 넘긴 박갑동이 지금도 생존해 있는 것처럼, 전옥희 역시 서울을 주무대로 활동한 ‘문화. 예술계의 대모’로 꼽혀 왔다. 아들이 국제 영화제에서 두각을 드러낸 유명 영화감독이기도 하다.

작가는 200자 원고지 5천 장 분량의 이 장편소설을 통해 '남로당 명멸(明滅)의 궤적'과 더불어 박헌영, 박갑동의 파란만장했던 인생 속으로 독자들을 이끌어 간다. 작품은 1985년부터 2년 가까이 「월간조선」에 연재된 후 청계연구소 출판국에서 1987년 10월 단행본으로 나왔으나 작가 타계 후 절판된 것을 이번에 복간했다."
사랑도 없이 개미귀신,"'창비시선' 377권. 등단 이후 '가난'과 '소외'의 문제를 깊이있게 파고들며 자본주의 사회의 모순과 잔혹한 현실을 그로테스크한 이미지로 그려온 최금진 시인의 세번째 시집. '비극적 리얼리즘의 미학'으로 주목받았던 <황금을 찾아서> 이후 3년 만에 펴내는 이번 시집에서 시인은 특유의 직설적이고 냉소적인 어법으로 불행과 결핍으로 얼룩진 삶의 비애와 부조리한 세상의 살풍경한 현실을 곡진하게 그려낸다.

생의 고통을 고스란히 끌어안고 ""세계와의 불화 속에서 무중력의 역사를 살아내고 있는 한 '상처 입은 영혼'의 모습""(이재복, 해설)과 비루한 ""운명의 거친 바닥을 죄다 허적여 보여주""(신용목, 추천사)는 간절한 시편들이 가슴 저미는 감동으로 다가온다."
바틀비,"책봇에디스코의 고전 명작 시리즈 첫 번째 책으로, 19세기 미국이 낳은 최고의 작가 중 한 명으로 꼽히는 허먼 멜빌(1819~1891)의 대표 단편소설이다. 발표 당시에는 평단과 독자들에게 철저히 외면당했지만, 현재는 미국 고등학교 교과서에 수록되었을 뿐 아니라 전 세계인의 필독서로 널리 읽히고 있다.

『바틀비』는 허먼 멜빌의 작품 중에서도 가장 난해하기로 유명하다. 인간 존재와 관계에 대한 근원적 질문을 던질 뿐만 아니라 자본주의 사회를 비추는 거울로서 『바틀비』는 오늘날에도 여전히 새롭게 읽히는 중이다. 그것이야말로 고전이 가진 힘일 것이다. 이 책에는 일러스트와 영어 원문이 함께 수록되어 있다."
소원을 이루는 완벽한 방법,"『개를 훔치는 완벽한 방법』으로 미국 전역을 휩쓴 바바라 오코너. 국내에서도 『개를 훔치는 완벽한 방법』 단 하나의 작품만으로 전 연령대 독자들의 마음을 사로잡은 그의 대표작 『소원을 이루는 완벽한 방법』이 개정판으로 출간된다. 디즈니 애니메이션을 연상하게 하는 새로운 일러스트로 새 옷을 입고 한결 편하게 읽히도록 문장을 매만진 본 개정판을 통해 미국 최고의 가족소설 작가 바바라 오코너의 또 다른 대표작을 만나보자.

열한 살 찰리는 매일 비밀스럽게 소원을 빌고 있다. 민들레 씨앗을 발견했을 때, 블루베리 파이의 뾰족한 끝부분을 먹을 때, 땅바닥에서 1센트짜리 동전을 주웠을 때, 별똥별이 떨어질 때, 그리고 매일 11시 11분 정각에 시계를 봤을 때. 찰리는 아홉 살 때부터 이 엄숙한 의식을 단 하루도 건너뛴 적 없다. 하지만 교도소에 간 아빠, 우울증에 걸린 엄마를 뒤로하고 사회복지사의 손에 이끌려 이모와 이모부가 사는 외딴 시골 마을에 도착했을 때, 찰리는 자신의 소원이 영영 이루어지지 않을 거라고 생각했다.

이모네 집에서 끊임없이 불평불만을 쏟아내며 매일 누군가와 싸우고, 행운의 순간을 마주할 때마다 혼자 소원을 비는 것이 일상의 전부인 까칠 소녀 찰리 곁에 다가오는 사람이라고는 엉뚱 소년 하워드뿐. 그러던 어느 날 이 두 사람 앞에 떠돌이 강아지 ‘위시본’이 나타나고, 사람들에게 구박당하며 이곳저곳을 전전하는 위시본에게 동질감을 느낀 찰리는 바로 위시본의 가족이 되어주겠다고 다짐한다. 찰리는 무사히 위시본을 가족으로 맞을 수 있을까? 찰리의 간절한 소원은 이루어질까?"
딜리버리,"독일 서스펜스.스릴러 작가 안드레아스 빙켈만의 작품이다. 실종되는 여자들, 그들을 괴롭히는 사이코패스, 사이코패스를 쫓는 경찰. 그들의 쫓고 쫓기는 이야기가 숨 막히게 전개된다. 단 한 순간도 방심할 수 없는 스토리가 눈앞에 펼쳐진다."
당신에게 가고 있어,"파란미디어 중간 문학 브랜드 '새파란상상'에서 김보영 작가의 SF '스텔라 오디세이 트릴로지' <당신을 기다리고 있어>, <당신에게 가고 있어>, <미래로 가는 사람들>이 출간되었다. <당신에게 가고 있어>는 이번에 새로 선보이는 신작이고 다른 두 작품은 기 출간작의 개정판이다.

세 작품은 모두 우주여행을 주제로 담고 있으며 무한한 우주를 항해하는 동안 변화하는 시간과 공간이 사람들에게 어떤 의미를 가지게 되는지를 가슴 따뜻한 울림으로 표현하고 있다. <당신을 기다리고 있어>, <당신에게 가고 있어>는 두 남녀의 편지로 구성되어 있는 서간문 형식의 소설이다.

《당신을 기다리고 있어》의 주인공이 여자를 기다리느라 먹먹한 시간을 참고 인내하였다면, 《당신에게 가고 있어》의 주인공은 남자에게 가기 위해 끝나지 않을 것 같은 고통의 시간을 헤쳐 나간다. 전편에서 가볍게 언급된 사건들이 이 작품 속에서는 생생하게 살아나 어떤 일이 벌어졌는지 상세히 보여주게 된다. 그 안에서 절망과 희망이 별빛처럼 빛나는 것을 알 수 있게 된다."
새로 쓰는 겹말 꾸러미 사전,"새롭게 살려낸 한국말사전 2권. 20여 년 간 우리말 지킴이로 일하며, 이오덕 어른 유고와 일기를 갈무리한 최종규가 처음으로 쓴 “잘못 쓰는 겹말을 다듬은 한국말사전”이다. 한국말 가운데 잘못 쓰기 쉬운 겹말을 1,004가지 꾸러미에 묶어 한자리에 보여주며, 돌림풀이 없이 새로 썼다.

‘겹말’이란 “뜻이 같은 낱말을 겹쳐서 쓰는 말”을 가리킨다. 저자는 겹말을 살펴보면 엇비슷한 얼거리를 찾아볼 수 있다고 말한다. 우리가 미처 모르면서 또는 알고도 쓰는 수많은 겹말은 “다른 대안”이나 “다시 반복하다”, ‘본보기’와 ‘살아생전’처럼 ‘한국말 +한자말’이거나 ‘한자말 +한국말’이기 일쑤이며, ‘아침조회’나 ‘야밤’처럼 뜻이 같은 두 낱말(하나는 한국말이고 하나는 한자말)을 그냥 뭉뚱그려서 쓰다가 얼결에 겹말이 나타나는 것이라고 지적한다."
추리소설 읽는 법,"추리소설에는 범죄 사건과 미스터리가 있고 이 모든 것을 추리논리로 푸는 탐정이 있다. 추리소설은 일반소설과 무엇이 다를까? 범죄 사건이 있으면 다 추리소설일까? 이 장르의 매력은 무엇일까? 추리라는 장르에 진입하려면 어떤 책을 읽어야 할까?

저자에 따르면, 추리소설을 재미있게 읽는 좋은 방법 중 하나는 추리소설을 계속 읽어 나가는 것이다. 추리소설에는 그 장르의 문법과 규칙이 있어서 각 소설 간 호응과 간섭에 그 재미가 숨어 있기 때문이다. 하지만 아직 추리소설을 읽어 나갈 준비가 되지 않은 이들은 타이완의 인문학자이자 추리소설 열혈 애호가인 양자오 저자의 <추리소설 읽는 법>을 참고하면 된다.

<추리소설 읽는 법>은 추리소설 중에서도 선구적인 의미가 있는 작품과 작가에 대해 이야기한다. 양자오 저자는 특유의 박학과 통찰로 추리소설을 한 시대, 한 사회의 특징과 연결 짓고, 다른 수많은 책과 문화 현상으로 확장시켜 보여 준다. 그리하여 추리소설의 규칙이 이루어진 역사를 이해하고 장르의 규칙과 문법을 파악하게 함으로써 추리소설의 세계로 진입하기 위한 기초를 단단하게 닦아 줄 것이다."
태양을 삼킨 꽃 세트 - 전3권,"해연의 로맨스 소설. '결여되어 있기 때문에 완전하지 못하다. 완전하지 못하기에 신계에 들 수 없다.' 북대륙의 패자로 신이 되고자 했던 아마르잔. 그에게 주어진 대답은 오직 하나. 신계는 오만하게 문을 닫았다. 결여된 그 무언가를 찾기 위한 그의 선택은 이슬을 머금은 듯한 은발에 사파이어처럼 투명한 눈동자, 천사 같은 얼굴과 우아한 자태와 다르게 얼음 같은 성정을 품은 소녀 슈리아 아델트로 다시 태어나는 것."
적당히 쓸쓸하게 바람 부는,"최측의농간 시집선 3권. <그늘>, <중국인 맹인 안마사> 등의 시집을 통해 우수어린 눈빛으로 잿빛 일상을 추억과 회한이 뒤엉킨 상처의 풍경으로 담담히 기록해왔던 심재휘 시인의 첫 번째 시집이다.

이천 년대 들어 한국 시단에 팽배해지기 시작했던 전위에의 욕망들 틈에서도 묵묵히 전통의 길을 고수한 시인들은 있었다. 최측의농간은 조심스럽게 한 시인의 이름을 그 쓸쓸한 좌표의 한 구석에서 꺼내 올리려 한다. 이 시인은 새로운 것들에 관해 과격하거나 새롭게 쓰기보다 익숙한 것들에 관해 조심스럽거나 낯설게 쓴다.

심재휘 시인의 첫 번째 시집을 통해 우리는 이제 좀처럼 보기 힘들어진 어떤 작풍의 빛나는 면모를 볼 수 있다. 그 작풍은, 이국의 바람이 뿜어내는 세계시민이라는 환상적 프레임과 국지성의 보편화라는 이름의 조작된 전술이 아니라, 제 몸으로 맞서거나 밀려야 했던 바람에 대해 말하는 일과 닮아 있다."
사랑,"춘원 이광수의 작품 초기에 등장하는 주인공 혹은 화자는, 봉건주의에 반항하는 혁명아의 성격을 지녔고 당시에는 도덕적인 것과 함께 종교적인 것에 대해서도 비판과 부정적인 태도를 띤다. <사랑>은 애정문제가 절대적인 중심이 된 작품이면서, 불교적인 인생관을 일관되게 보여준다.

1937년에 춘원이 '수양동우회 사건'으로 왜경에 검거되어 반년간 옥고를 치르고 병보석으로 출감한 후 병석에서 썼다. 그의 소설 중 신문연재가 되지 않은 최초의 작품이기도 하다. 문학과지성사 한국문학전집의 서른다섯 번째 권으로 출간되었다.

우리 문학사의 주옥같은 작품을 한자리에 모은 한국문학전집은 작가별로 편차를 두어 목록을 기획했다. 작가의 대표작을 중심으로 구성하되 대표작으로 인정되는 작품들과 숨겨진 수작들도 다양하게 실었다. 또한 작품의 원본을 토대로 연재본과 다른 판본과의 대조로 오류를 수정했다.

각 작가의 전공자들인 책임 편집자들이 충실한 낱말 풀이와 해설, 주석을 통해 작품에 대한 길잡이를 제공한다. 맞춤법과 띄어쓰기의 변환 작업에는 가급적 현대어 표기를 적용시켰고, 저작권 관련 사항도 정식 계약을 체결하여 진행했다."
