title,summary
수필문학입문,"이 책은 독서에서부터 글쓰기를 지도한다. 그 다음이 문맥(文脈), 문세(文勢), 문정(文情), 서사(敍事), 설리(說理), 서정(敍情), 사경(寫景)이다. 다소 생소한 어휘들이지만 기초를 탄탄히 세우고 싶은 사람이라면 읽어보는 것이 좋다.

지은이의 독서지도법은 간단하다. ""자기가 좋다고 생각한 글이면 몇 번이고 몇 번이고 싫도록 읽는다. 이것이 유일한 방법이다. 그렇지 않고는 좋은 글을 못 쓴다. 왜냐하면 독서의 첫 단계는 그 글을 따라가려는 노력이요, 둘째 단계는 그 글을 정복하려는 노력이요, 셋째 단계는 그 글을 버리고 앞서 가려는 노력인 까닭""이라고 말하고 있기 때문이다.

또 글을 어떻게 써야 하는가에 대해서는 ""창작은 모방에서 출발한다. 고인의 명작을 절단하고 새로운 창작은 없다""라고 답한다. 이어 ""문학은 표현이다. 표현기술의 연마 없이 개성적인 문체는 탄생되지 않는다. 독서와 문장 수련은 절대적 조건이다. 수필은 생활이다. 성실한 생활이 없으면 수필은 없""다면서 습작의 중요성을 강조했다."
아뜰라에르,"서정윤 장편소설. ""제 결혼식에 손을 잡고 들어가는 거예요. 고작 그게 남은 소원이시래요."" 아버지의 마지막 소원을 들어 드리기 위해 남편이 필요한 여자와 ""누구 하나 터치할 사람도 없는데 한 1년쯤 데리고 살다 버리기엔 나란 사람, 더없이 좋은 조건처럼 보이지 않습니까?"" 스캔들을 잠재우기 위해 쇼가 필요한 남자가 만났다.

그들이 손잡은 1년의 시간. 사라진 줄 알았던 감정은 마음이 되어 어느새 제멋대로 흐른다. ""지금부터 제대로 연애해 보자."" ""……."" ""너랑 나. 우리 둘이."" 차마 거절하기 힘든 유혹에 질끈 눈을 감는다. 어쩔 수 없는 이끌림… Atraer."
지금은 인생의 한복판,<너를 모르는 너에게>와 <위로의 폭언>에 이은 나선미 시인의 세 번째 시집이다. 절망과 실망을 반드시 지나야만 마주칠 수 있는 희망. 그 희망에서 비로소 느껴지는 청춘이 애틋하여 시를 써내려 갔다. 168편의 시가 수록되어 있다.
짝사랑의 계절,"주영은 장편소설. ""반갑다. 이렇게도 만나지네, 1학년 5반 27번."" ""기억력 되게 좋으시네요. 선생님."" 짝사랑으로 끝날 줄 알았다. 스치지도 못한 주제에 자꾸만 되새기고, 기대만 품은 채로. 선생님에서, 직장 상사가 되어 버린 정원과의 재회가 봄날처럼 싱그럽게만 느껴졌다. ""어진아. 어떤 환상을 꿈꿨는지 모르겠지만, 나는 직장 상사일 뿐이야.""

하고 싶은 것도, 배우고 싶은 것도 많은 당찬 그녀, 어진아. 어떤 상황에서도 자신을 단속하기 바빴던 그, 손정원. ""이제, 좋아하는 마음 깨끗하게 접으려고요."" 누군가에게는 환한 봄날이, 누군가에게는 쓸쓸한 가을이 될 계절. '짝사랑'이라는 계절의 끝에서 마지막으로 서로에게 솔직해질 수 있는 시간. ""널 줘. 내 미래를 줄게."" 그녀의 오랜 짝사랑은 끝이 났고, 그의 사랑은 지금부터 시작이었다."
고요한 돈강 1,"노벨문학상을 수상한 러시아 작가 미하일 숄로호프가, 제1차 세계대전.혁명을 거쳐 러시아 내전 종결에 이르는 10년간의 격동기를 배경으로 쓴 대하소설이다. 돈 지방에서의 카자흐 사회의 생활과 계급투쟁, 그곳에서 전개되는 카자흐들의 운명을 웅대한 스케일로 묘사한다.

주인공 그레고리는 풍부한 감수성을 지닌 청년이지만 자신의 양심이 명하는 대로 반혁명군과 적군사이를 전전하면서 파국에 빠져든다. 작가는 남의 아내와의 격렬한 사랑으로 살아가면서, 혁명에 의해 유린당하는 주인공의 비극을 돈 지방 카자흐들의 운명과 함께 그려낸다."
불의 강,"2017년 12월 15일, 곧 등단 50주년을 꽉 채워 맞는 오정희 작가의 소설 컬렉션이 출간된다. 중고등학교 교과서에서부터 친숙하게 만나온 오정희의 대표작이 다수 포함된 이 컬렉션은, 이번 개정 과정을 통해 좀더 엄격해진 작가의 눈으로 문장이 세심하게 다듬어졌을 뿐만 아니라 다섯 권이 각각 개성을 간직하면서도 서로 어울릴 수 있는 새 옷도 차려입었다.

삶의 '견딜 수 없음', 인간 존재의 근원적 허무를 일찍이 간파한 오정희는, 그간 촘촘히 쌓아올린 문장으로 내밀한 욕망의 얽히고설킴을 다채롭게 보여주었다. 전후의 황폐한 풍경에서부터 중산층의 허위까지 예민한 감각과 날카로운 시선으로 포착하고 그려내온 작가, 누구보다 단단하게 자기 예술을 밀고 나간 작가, 오정희.

이 시대를 살아가는 딸들에게 ""가끔은 절벽에서 치마를 뒤집어쓰고 뛰어내리듯 두려움을 이기고 나아가야 한다""고 말해주고 싶다는 그의 소설 세계를 찬찬히 따라가다 보면, 누구나 그 참혹한 아름다움 속에서 돋아난 절실한 용기를 발견하게 될 것이다.

<불의 강>은 내면에서 들끓는 파괴적 욕망과, 삶의 범속성을 넘어서려는 의지를 섬뜩하고도 섬세한 완벽주의로 형상화한 소설집이다. 작가 스스로 '청춘의 참혹한 자화상'이라 일컫는 창작집으로, 등단작인 '완구점 여인'과 '불의 강' 등 12편을 수록하였다."
폐기된 이미지,"옥스퍼드에서 행한 루이스의 가장 유명한 두 강좌 ‘중세연구 서론’과 ‘르네상스연구 서론’을 정리한 《폐기된 이미지》는 중세 및 르네상스 문학의 역사적, 문화적 배경을 제시함으로써 선명하게 복원해 낸 중세 세계관에 대한 안내서이다.

루이스는 자신이 폭넓게 읽은 고전, 중세, 르네상스 문헌의 일차 자료를 이해하기 쉽고 흥미롭게 배치하여 설명하면서, 중세인들이 만들어 낸 ‘우주 모형’이 중세 최고의 예술품일 뿐 아니라 어떤 의미에서 중세의 중심 작품이라고 독자를 설득한다."
셰익스피어 전집 1 : 희극 1,"셰익스피어를 전공하여 꾸준히 그의 극작품을 연구해 온 최종철 교수(연세대 영문과)의 번역으로 선보이는 국내 최초 '운문 번역' 셰익스피어 전집. 셰익스피어 희곡들은 대사의 절반 이상이 운문 형식이며, 그 비율이 80퍼센트 이상인 희곡도 전체 38편 가운데 22편이나 된다. 따라서 이런 운문 형식의 대사를 우리말로 어떻게 옮기느냐 하는 문제는 셰익스피어 작품의 깊이와 감동을 어떻게 전달하느냐와 곧바로 연결된다.

1993년 처음으로 <맥베스>를 운문 번역한 데 이어 지난 20여 년간 셰익스피어 번역에 매진해 온 최종철 교수는 셰익스피어의 '약강 오보격 무운시'라는 형식을 우리 시의 기본 운율인 삼사조에 적용하여 운문 형식을 그대로 살리면서도 원문의 뜻을 최대한 정확하게 번역하는 데 성공했다.

이번에 출간된 <셰익스피어 전집 1-희극 I>에는 '한여름 밤의 꿈', '베니스의 상인', '좋으실 대로', '십이야', '잣대엔 잣대로' 등 희극 다섯 편이 수록되었다."
실버베이,"『미 비포 유』와 『스틸 미』의 베스트셀러 작가 조조 모예스의 숨겨진 명작. 수백만 달러가 걸린 리조트 개발 계획 성사를 위해 호주의 작은 만 실버베이에 온 마이크 도머. 이곳의 유일한 호텔 ‘실버베이 호텔’에 머물며 고래 관광선을 운행하는 사람들과 어울리게 된다. 아름다운 바다와 고래, 꾸밈없는 사람들은 개발 계획에 변수를 만들고, 호텔 주인의 조카이자 ‘이스마엘호’의 선장 라이자는 마이크의 삶을 전혀 다른 방향으로 돌려버린다.

세상과 등진 채 호주의 작은 만에서 조용히 사는 라이자. 영국 런던에서 소위 잘 나가는 비즈니스맨이었던 마이크. 호주와 영국 사이의 거리만큼이나 서로 다른 두 남녀. 마음을 굳게 닫고 있는 라이자와 진정한 사랑이 무엇인지도 몰랐던 마이크는 서로의 삶을 뒤흔들며 다가간다. 자신의 삶에 변수로 작용한 그들의 사랑은 자신이 지키고자 했던 것들을 포기하고 지금까지의 삶을 깨부수고 나오게 만든다. 자신보다는 서로의 삶을 지켜주기 원했던 이들의 사랑은 해피엔딩을 맞을 수 있을지 끝까지 궁금증을 일으킨다."
엄마 찾아 삼만 리,"TV애니메이션 원화로 읽는 더모던 감성 클래식 7권. TV만화영화의 인기로 인해 가족을 찾아가는 웬만한 서사들을 “완전히 엄마 찾아 삼만 리네!”라고 비유할 정도로 유명한 제목이나, 사실 원제는 <아펜니노산맥에서 안데스산맥까지>다.

이탈리아 작가 에드몬도 데 아미치스의 소설 《쿠오레(‘마음’이라는 뜻)》에 수록된 단편으로 이탈리아적 정서가 짙게 깔린 작품인데, 만화영화로 제작될 때 ‘가족애’라는 보편적 감성에 맞춰 각색되며 제목이 바뀌었다. 이탈리아 ‘아펜니노 산맥’ 끝자락의 항구도시 제노바에서, 남아메리카 아르헨티나 ‘안데스산맥’ 산중의 고산도시 투쿠만까지, 13세 소년이 엄마를 찾아 홀로 걷는 2달여 동안의 파란만장한 여행이 펼쳐진다."
런어웨이,"단편 작가로서는 최초로 〈노벨 문학상〉을 수상한 세계적인 작가, 앨리스 먼로 문학 세계의 정수를 담은 컬렉션이다. 《뉴욕타임스》 선정 올해의 책에 빛나는 『런어웨이』가 새로운 장정으로 선보이게 된 것. 캐나다의 권위 있는 문학상인 〈총독문학상〉을 3회, 〈길러상〉 2회를 비롯 2009년 <맨부커상> 인터내셔널 부문을 수상한 앨리스 먼로는 마거릿 애트우드, 얀 마텔 등과 함께 명실공히 캐나다를 대표하는 작가일 뿐만 아니라, 세계 문단의 작가들과 유수의 언론들이 앞다투어 존경을 표하는 ‘우리 시대 체호프’, ‘진정한 이야기꾼’이기도 하다.

앨리스 먼로의 단편들은 대부분 평범한 사람들, 주변에서 쉽게 마주칠 법한 여자들을 화자로 삼는다. 그녀들의 서사는 흔하디흔한 일상에 대한 것이지만, 삶 전체를 껴안듯 복잡한 무늬들이 탁월한 구성으로 아름답게 담겨 있다. 단 몇 십 쪽의 짧은 이야기 속에서 정교한 문학적 세공의 힘을 느끼게 하는 현대 단편소설의 거장 앨리스 먼로, 이제는 절필을 선언하여 아쉬움이 큰 그녀의 대표작들을 웅진지식하우스 ‘앨리스 먼로 컬렉션’을 통해 만나보자."
"상처, 비디오, 사이코 게임","19개국 번역 출간, 누적 판매 200만권 ‘킴스톤 시리즈’ 그 두 번째 이야기. 아동 성추행범을 쫓는 킴 스톤에게 새로운 사건이 왔다. 살해당한 남자는 성범죄자, 살인자는 그에게 피해를 입은 루스 윌리스. 사건을 조사하던 킴 스톤은 루스를 상담하던 정신과 의사 알렉스 손을 만나는데…. 그녀는 너무도 유능하고 매력적이다. 어쩌면, 숨통이 조일 만큼. 그녀를 만날 때마다 어두운 과거를 마주해야 하는 킴 스톤! 과연 킴은 이 사이코 게임에서 살아남을 수 있을까?"
28 (리커버 특별판),"제1회 세계청소년문학상 수상작 <내 인생의 스프링 캠프>와 제5회 세계문학상 수상작 <내 심장을 쏴라>, 2011 최고의 베스트셀러 <7년의 밤>으로 한국문단에 신드롬을 일으키며 등장해 이제는 한국을 넘어 세계적인 작가로 무섭게 성장한 작가 정유정이 2013년 발표한 장편소설 <28>이 2020년 서울국제도서전을 기념하는 리커버 특별판으로 새롭게 출간되었다.

특별히 이번 특별판은 '시간 속에 갇힌 차가운 상처와 뜨거운 슬픔'을 표현한 오진경 디자이너의 감각적이고 강렬한 표지와, 650쪽에 달하는 묵직한 분량에 어울리는 하드커버로 소장용 가치를 높였다.

이 소설은 '불볕'이라는 뜻의 도시 '화양'에서 28일간 펼쳐지는, 인간과 살아 있는 모든 것들의 생존을 향한 갈망과 뜨거운 구원에 관한 이야기다. 작가는 리얼리티 넘치는 세계관과 캐릭터 설정을 바탕으로 순식간에 무저갱으로 변해버린, 파괴된 인간들의 도시를 독자의 눈앞에 생생하게 그려내고 있다.

5명의 인물과 1마리 개의 시점을 톱니로 삼아 맞물린 6개의 서사적 톱니바퀴는 독자의 심장을 움켜쥔 채 현실 같은 이야기 속으로 치닫는다. 접속사를 철저히 배제한 채, 극도의 단문으로 밀어붙인 문장은 펄떡이며 살아 숨 쉬는 묘사와 폭발하는 이야기의 힘을 여실히 보여주며, 절망과 분노 속에서도 끝까지 희망을 포기하지 않는 인간의 모습은 진한 감동을 안겨준다. 이 소설은 모든 살아남고자 하는 것들에 관한 이야기다."
이제는 순수를 말할 수 있을 것 같다,"당대 한국 문학의 가장 현대적이면서도 첨예한 작가들과 함께하는 <현대문학 핀 시리즈> 의 다섯 번째 시집은 유계영 시인의 『이제는 순수를 말할 수 있을 것 같다』으로, 2010년 『현대문학』으로 등단한 이래 독특하고 낯선 시 세계를 그려온 유계영의 두 번째 시집이다.

시를 쓰게 된 계기를 두고“시랑 나랑 잘 맞았다”라고 말한 시인 유계영은 스무 편의 시를 통해 전복을 향해 가는 예측 불허의 순간들을 포착하여 일상을 뒤틀고 일탈하려 든다. 당당한 목소리로 세계에 의문을 갖고 불신을 던지는 전작의 태도를 이어가면서, 시인은 모호하고 불확실한 세계를 기민하게 엿보며 “풍경을 붙들어 매는 놀라운 시선”(시인 이근화)을 보여준다.

‘공장’을 테마로 한 에세이에서는, 앞으로 닥칠 여자로서의 흔한 인생을 거부하고 서울 가리봉동 공단으로의 과감히 탈주를 감행한 어머니의 체험을 “보이지 않는 것을 보인다고 생각”해보라는 딸의 목소리로 이야기한 「공장 지나도 공장」이 수록되어 있다."
